--> , 0.3826700874139696
, 0.3819939866553777
, 0.37703051437674
, 0.3770242267597405
, 0.378922179915452
, 0.3775706849316029
, 0.3739531259213798
, 0.3714000774978583
, 0.3725138483229969
, 0.3765710865109958
, 0.3698777499692224
, 0.3658359774292887
, 0.3652909794297142
, 0.3660140116849638
, 0.3687089376858149
, 0.3619496443401112
, 0.3584600337644169
, 0.3569287737244328
, 0.355945469881615
, 0.3546676101079531
, 0.3556549860631315
, 0.3491462669987244
, 0.3451251970572992
, 0.3444828878737774
, 0.3406098381871612
, 0.3331983578338879
, 0.2972047586679908
, 0.228753421957803
, 0.1629894395610788
, 0.1213711757620489
, 0.09401210597060816
, 0.1019643201507183
, 0.1264818354868724
, 0.1529979854701341
, 0.1753025516621929
, 0.1789633369175553
, 0.1795880475856355
, 0.178321958899933
, 0.1765601662746654
, 0.1788237665199708
, 0.1772863734579312
, 0.1743017177803224
, 0.1720247609063821
, 0.1728718205461101
, 0.1735226497790505
, 0.1722859844021948
, 0.1699304696578742
, 0.1683969727477992
, 0.1635992623381617
, 0.1669241593004639
, 0.1666183664863263
, 0.1633932945274779
, 0.1660234812512969
, 0.162478460191209
, 0.1612901982553874
, 0.1597722630381276
, 0.1573319622324846
, 0.1543214340939887
, 0.1558803229807978
, 0.1546543401123226
, 0.1562719114111507
, 0.1543317799737653
, 0.1510039966709417
, 0.1534652557344671
, 0.151390010344468
, 0.1476229214316762
, 0.148501582879003
, 0.1424322857707732
, 0.1449288516369059
, 0.1463037202175862
, 0.1395252615247588
, 0.1403122470008071
, 0.1386498497227213
, 0.1352131211116628
, 0.135674049104007
, 0.1314849908576364
, 0.1283253735773364
, 0.1273059153718476
, 0.1229508362160186
, 0.1212610778237784
, 0.1235830190654824
, 0.1163279055896588
, 0.1115389646889052
, 0.113306815318062
, 0.1100601231888181
, 0.09506216950071654
, 0.06964234294439128
, 0.03153354908020954
, -0.005852409865395203
, -0.04292931797835036
, -0.09477682711175868
, -0.1535176193363218
, -0.209886181001771
, -0.2350579410679065
, -0.2392452550285751
, -0.2432312112007938
, -0.2498395601830081
, -0.2521558086830855
, -0.2560953620737925
, -0.2601962927626258
, -0.261796679657737
, -0.2620297453139107
, -0.2617364072619086
, -0.264858399870133
, -0.264922705149064
, -0.2670570001903934
, -0.2691752559775876
, -0.2660034259632356
, -0.2696300635719426
, -0.2732386284377212
, -0.2740246515562276
, -0.2760202432027357
, -0.2770787364488849
, -0.2788582870907111
, -0.2813293026417243
, -0.2796282179476636
, -0.2810427261610713
, -0.2855015519513151
, -0.2893044843503946
, -0.2912830579043754
, -0.2905112989216075
, -0.2873687545190004
, -0.291443389926886
, -0.2915229469489937
, -0.2958213042269142
, -0.2982038502632018
, -0.2960385813030232
, -0.2975866424442012
, -0.3026621172880202
, -0.2986917869778269
, -0.3036205383862982
, -0.3025470930124082
, -0.3032795028801962
, -0.306314009191927
, -0.3053409991867492
, -0.308316270699821
, -0.3082173722304858
, -0.3089387258237101
, -0.314460051480029
, -0.3166657326517532
, -0.3097973841646936
, -0.31381100910286
, -0.3178969154116333
, -0.3169784051724703
, -0.3068333504400654
, -0.2812061932536573
, -0.2474560821788912
, -0.2080466149056122
, -0.183828277125001
, -0.1947223849521053
, -0.2573633865609326
, -0.3438208028969436
, -0.42901973710852
, -0.4622653127166304
, -0.4682714633867702
, -0.4702891233429403
, -0.4742929079871983
, -0.4790419665402257
, -0.4843443275628039
, -0.4895024217698621
, -0.4863447948690471
, -0.4906719737280258
, -0.4919805526738649
, -0.497251569574144
, -0.4942330688272017
, -0.4938589939080024
, -0.4968443657879366
